Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS,,Awards
146,2014,NBA,1,26,MIA,P.J. Hairston\hairspj02,21.189,G-F,us,University of North Carolina,2015,2016,111,18.0,6.0,2.4,0.5,0.5,0.2,.343,.414,.295,.810,0.9,.021,Career,UNC,,71,14,18.1,3.1,8.0,.388,1.3,2.9,.458,1.8,5.1,.349,2.0,2.5,.800,1.3,1.9,3.2,1.0,0.8,0.3,0.9,1.7,10.0,,7.54
147,2014,NBA,1,27,PHO,Bogdan Bogdanovic\bogdabo01,21.317,G,rs,,2018,2019,143,27.9,12.9,3.2,3.6,1.0,0.2,.431,.472,.376,.832,5.5,.066,NA
148,2014,NBA,1,28,LAC,C.J. Wilcox\wilcocj01,23.184,G,us,University of Washington,2015,2017,66,5.7,2.0,0.5,0.5,0.2,0.1,.370,.397,.333,.813,0.1,.007,Career,Washington,,131,83,28.5,4.9,11.3,.433,2.6,5.4,.481,2.3,5.9,.389,2.3,2.7,.840,0.8,2.5,3.4,1.6,0.9,0.7,1.4,1.9,14.4,,6.67
149,2014,NBA,1,29,OKC,Josh Huestis\huestjo01,22.195,F,us,Stanford University,2016,2018,76,14.1,2.5,2.4,0.3,0.2,0.6,.346,.400,.312,.240,0.7,.030,Career,Stanford,,135,75,25.0,2.9,6.4,.451,2.4,4.9,.492,0.5,1.5,.319,1.3,2.1,.610,2.2,4.0,6.2,0.8,0.5,1.4,0.9,1.7,7.5,,6.38
150,2014,NBA,1,30,SAS,Kyle Anderson\anderky01,20.284,F-G,us,University of California Los Angeles,2015,2019,300,19.6,5.3,3.9,1.9,1.0,0.5,.492,.519,.324,.706,15.4,.126,Career,UCLA,,71,70,31.6,4.3,9.4,.452,3.8,8.1,.465,0.5,1.4,.375,3.1,4.3,.736,1.7,7.0,8.7,5.0,1.8,0.8,2.6,1.9,12.2,,7.72
151,2013,NBA,1,1,CLE,Anthony Bennett\bennean01,20.110,F,ca,University of Nevada Las Vegas,2014,2017,151,12.6,4.4,3.1,0.5,0.4,0.2,.392,.427,.261,.670,0.5,.013,Career,UNLV,,35,31,27.1,5.8,10.8,.533,4.7,8.1,.587,1.0,2.7,.375,3.5,5.1,.701,2.5,5.7,8.1,1.0,0.7,1.2,1.9,2.3,16.1,,5.71
152,2013,NBA,1,2,ORL,Victor Oladipo\oladivi01,21.059,G,us,Indiana University,2014,2019,402,33.2,17.5,4.6,4.0,1.7,0.5,.443,.482,.352,.793,24.3,.087,Career,Indiana,,104,75,24.6,3.9,7.3,.538,3.4,5.9,.585,0.5,1.4,.338,2.5,3.5,.716,2.0,3.2,5.2,1.7,1.5,0.5,2.0,2.4,10.7,,7.94
153,2013,NBA,1,3,WAS,Otto Porter\porteot01,20.029,F,us,Georgetown University,2014,2019,399,26.9,11.0,5.0,1.5,1.2,0.4,.483,.529,.405,.793,29.1,.130,Career,Georgetown,,64,38,32.5,4.6,9.2,.498,3.7,6.8,.550,0.9,2.4,.355,2.8,3.8,.751,1.9,5.3,7.1,2.1,1.5,0.9,1.3,2.0,12.8,,7.64
154,2013,NBA,1,4,CHA,Cody Zeller\zelleco01,20.270,C-F,us,Indiana University,2014,2019,361,22.9,8.2,5.8,1.4,0.7,0.8,.511,.516,.263,.740,24.1,.140,Career,Indiana,,72,72,29.0,5.5,9.4,.592,5.5,9.3,.594,0.0,0.0,.000,5.0,6.6,.756,2.6,4.7,7.3,1.3,1.2,1.2,2.0,2.5,16.1,,8.09
155,2013,NBA,1,5,PHO,Alex Len\lenal01,20.016,C,ua,University of Maryland,2014,2019,407,19.8,7.8,6.3,0.8,0.4,1.0,.487,.501,.328,.700,15.1,.090,Career,Maryland,,60,48,24.5,3.8,7.0,.538,3.7,6.8,.548,0.0,0.2,.111,2.2,3.3,.663,2.4,4.5,7.0,0.8,0.2,2.1,1.6,2.6,9.7,,5.32
156,2013,NBA,1,6,NOH,Nerlens Noel\noelne01,19.083,C-F,us,University of Kentucky,2015,2019,295,23.0,8.2,6.5,1.2,1.4,1.4,.521,.522,.250,.628,16.4,.116,Career,Kentucky,,24,24,31.9,4.1,6.9,.590,4.1,6.9,.590,0.0,0.0,,2.3,4.3,.529,2.7,6.8,9.5,1.6,2.1,4.4,1.9,2.6,10.5,,5.78
157,2013,NBA,1,7,SAC,Ben McLemore\mclembe01,20.141,G,us,University of Kansas,2014,2019,368,23.7,8.8,2.5,1.1,0.7,0.2,.417,.466,.353,.783,4.6,.026,Career,Kansas,,37,36,32.2,5.4,10.8,.495,3.4,6.1,.553,2.0,4.7,.420,3.2,3.7,.870,1.3,3.9,5.2,2.0,1.0,0.7,2.1,1.9,15.9,,7.54
158,2013,NBA,1,8,DET,Kentavious Caldwell-Pope\caldwke01,20.134,G,us,University of Georgia,2014,2019,465,29.7,11.8,3.3,1.6,1.2,0.2,.413,.472,.346,.800,23.6,.082,Career,Georgia,,64,60,33.0,5.3,12.7,.415,3.0,5.9,.504,2.3,6.9,.339,2.9,3.9,.752,1.3,4.8,6.1,1.5,1.9,0.4,1.6,2.2,15.8,,7.02
159,2013,NBA,1,9,MIN,Trey Burke\burketr01,20.232,G,us,University of Michigan,2014,2019,356,23.7,10.9,2.1,3.6,0.6,0.1,.407,.443,.340,.797,9.8,.056,Career,Michigan,,73,71,35.7,6.0,13.3,.450,4.2,8.3,.499,1.8,5.0,.367,3.1,4.0,.777,0.6,2.7,3.3,5.7,1.3,0.5,2.5,1.7,16.9,,9.51
160,2013,NBA,1,10,POR,CJ McCollum\mccolcj01,21.287,G,us,Lehigh University,2014,2019,409,30.0,17.9,3.1,2.9,0.9,0.3,.456,.482,.402,.840,27.9,.109,Career,Lehigh,,111,108,32.9,6.9,15.7,.439,5.0,10.5,.470,2.0,5.2,.377,5.5,6.7,.825,1.5,4.8,6.3,2.7,2.1,0.5,2.4,1.8,21.3,,-5.41
161,2013,NBA,1,11,PHI,Michael Carter-Williams\cartemi01,21.266,G,us,Syracuse University,2014,2019,311,26.3,11.0,4.5,4.6,1.3,0.6,.401,.434,.253,.700,4.9,.029,Career,Syracuse,,66,40,25.4,2.7,6.8,.398,2.1,4.8,.438,0.6,2.1,.307,2.2,3.2,.679,0.9,2.7,3.6,5.2,2.0,0.4,2.3,1.8,8.2,,8.29
162,2013,NBA,1,12,OKC,Steven Adams\adamsst01,19.347,C,nz,University of Pittsburgh,2014,2019,462,26.8,9.7,7.4,1.0,0.9,1.0,.589,.591,.000,.556,38.4,.149,Career,Pitt,,32,32,23.4,3.1,5.5,.571,3.1,5.5,.571,0.0,0.0,,1.0,2.2,.443,2.8,3.5,6.3,0.6,0.7,2.0,1.1,1.6,7.2,,5.63
163,2013,NBA,1,13,DAL,Kelly Olynyk\olynyke01,22.075,C-F,ca,Gonzaga University,2014,2019,428,21.6,9.9,4.9,1.9,0.7,0.5,.478,.550,.366,.765,24.8,.129,Career,Gonzaga,,101,31,17.2,3.3,5.6,.594,3.1,4.9,.634,0.2,0.7,.333,2.0,2.8,.709,1.5,3.1,4.6,1.1,0.5,0.5,1.4,2.0,8.9,,4.00
164,2013,NBA,1,14,UTA,Shabazz Muhammad\muhamsh01,20.231,F-G,us,University of California Los Angeles,2014,2018,278,17.2,9.0,2.8,0.5,0.3,0.1,.473,.510,.319,.751,8.5,.085,Career,UCLA,,32,30,30.8,6.3,14.3,.443,5.1,10.9,.463,1.3,3.3,.377,4.0,5.6,.711,2.7,2.5,5.2,0.8,0.7,0.1,1.6,1.7,17.9,,7.82
165,2013,NBA,1,15,MIL,Giannis Antetokounmpo\antetgi01,18.208,F-G,gr,,2014,2019,463,32.7,18.7,8.3,4.1,1.2,1.3,.520,.557,.275,.742,52.7,.167,NA
166,2013,NBA,1,16,BOS,Lucas Nogueira\noguelu01,20.341,C,br,,2015,2018,141,12.4,3.2,2.8,0.5,0.6,1.0,.632,.681,.265,.640,6.0,.165,NA
167,2013,NBA,1,17,ATL,Dennis Schroder\schrode01,19.290,G,de,,2014,2019,426,24.6,13.3,2.7,4.7,0.8,0.1,.429,.467,.324,.823,12.6,.058,NA
168,2013,NBA,1,18,ATL,Shane Larkin\larkish01,20.273,G,us,University of Miami,2014,2018,256,19.1,5.5,1.9,2.9,0.9,0.1,.422,.454,.336,.777,4.4,.044,Career,Miami (FL),,68,54,31.3,3.8,8.6,.438,2.3,4.6,.491,1.5,4.0,.375,2.2,2.7,.808,0.5,2.7,3.2,3.6,1.8,0.1,2.1,1.6,11.2,,7.03
169,2013,NBA,1,19,CLE,Sergey Karasev\karasse01,19.249,G-F,ru,,2014,2016,95,11.7,3.0,1.5,0.9,0.3,0.0,.395,.489,.282,.842,0.8,.036,NA
170,2013,NBA,1,20,CHI,Tony Snell\snellto01,21.235,G-F,us,University of New Mexico,2014,2019,442,21.8,6.2,2.4,1.0,0.5,0.2,.425,.481,.382,.819,13.5,.067,Career,New Mexico,,104,76,24.8,3.0,7.1,.421,1.4,2.9,.480,1.6,4.2,.380,1.6,1.9,.821,0.4,2.0,2.4,2.0,0.5,0.3,1.5,1.2,9.2,,4.95
171,2013,NBA,1,21,UTA,Gorgui Dieng\dienggo01,23.166,C,sn,University of Louisville,2014,2019,447,22.7,7.9,6.2,1.4,0.8,1.0,.506,.519,.328,.789,24.2,.115,Career,Louisville,,102,81,27.3,3.3,6.1,.545,3.3,6.0,.546,0.0,0.0,.333,1.7,2.7,.640,3.0,4.9,7.9,1.2,1.0,2.6,1.6,2.7,8.3,,8.78
172,2013,NBA,1,22,BRK,Mason Plumlee\plumlma01,23.120,C-F,us,Duke University,2014,2019,465,22.1,8.5,6.3,2.2,0.8,1.0,.572,.576,.080,.565,30.5,.142,Career,Duke,,141,99,25.9,3.7,6.5,.574,3.7,6.4,.578,0.0,0.1,.200,2.4,4.0,.583,2.4,5.4,7.7,1.5,0.8,1.4,2.0,2.5,9.8,,8.87
173,2013,NBA,1,23,IND,Solomon Hill\hillso01,22.107,F,us,University of Arizona,2014,2019,301,22.6,5.9,3.3,1.5,0.7,0.2,.396,.448,.329,.808,9.3,.066,Career,Arizona,,139,129,29.0,3.5,7.3,.481,2.7,5.1,.528,0.8,2.2,.375,2.5,3.3,.745,1.8,3.8,5.6,2.2,0.9,0.4,2.1,2.4,10.3,,7.05
174,2013,NBA,1,24,NYK,Tim Hardaway\hardati02,21.108,G,us,University of Michigan,2014,2019,403,26.1,13.1,2.6,1.8,0.6,0.2,.418,.489,.343,.816,15.1,.069,Career,Michigan,,107,107,33.3,4.9,11.6,.425,3.0,6.1,.500,1.9,5.5,.343,2.6,3.6,.724,0.6,3.5,4.1,2.1,0.7,0.3,1.7,2.0,14.3,,9.90
175,2013,NBA,1,25,LAC,Reggie Bullock\bullore01,22.109,G-F,us,University of North Carolina,2014,2019,271,19.2,6.8,2.1,1.1,0.5,0.1,.434,.494,.391,.828,9.7,.089,Career,UNC,,100,53,24.6,3.6,8.2,.439,1.7,3.3,.517,1.9,4.9,.387,0.9,1.2,.720,1.6,3.4,5.0,1.7,0.9,0.2,0.9,1.2,9.9,,8.41
176,2013,NBA,1,26,MIN,Andre Roberson\roberan03,21.211,G-F,us,University of Colorado,2014,2018,295,22.5,4.6,4.0,0.9,0.9,0.7,.482,.609,.257,.467,12.7,.092,Career,Colorado,,105,65,28.3,3.6,7.1,.516,3.2,5.7,.555,0.5,1.4,.350,1.9,3.2,.582,2.9,7.0,10.0,1.1,1.6,1.4,1.7,2.6,9.6,,6.43
177,2013,NBA,1,27,DEN,Rudy Gobert\goberru01,21.006,C,fr,,2014,2019,402,28.7,11.1,10.5,1.3,0.7,2.2,.628,.629,.000,.631,52.2,.217,NA
178,2013,NBA,1,28,SAS,Livio Jean-Charles\jeancli01,19.236,F,gf,,,,,,,,,,,,,,,,,NA
179,2013,NBA,1,29,OKC,Archie Goodwin\goodwar01,18.319,G,us,University of Kentucky,2014,2017,165,14.5,6.3,2.0,1.2,0.4,0.2,.429,.484,.236,.700,1.1,.022,Career,Kentucky,,33,33,31.8,4.8,10.8,.440,4.2,8.9,.478,0.5,1.9,.266,4.1,6.4,.637,1.5,3.2,4.6,2.7,1.1,0.5,3.1,2.9,14.1,,5.78
180,2013,NBA,1,30,PHO,Nemanja Nedovic\nedovne01,22.017,G,rs,,2014,2014,24,5.9,1.1,0.6,0.5,0.0,0.0,.205,.238,.167,.875,-0.4,-0.132,NA
181,2012,NBA,1,1,NOH,Anthony Davis\davisan02,19.114,F-C,us,University of Kentucky,2013,2019,466,34.6,23.7,10.5,2.1,1.4,2.4,.517,.533,.314,.795,72.0,.215,Career,Kentucky,,40,40,32.0,5.3,8.4,.623,5.2,7.9,.653,0.1,0.5,.150,3.6,5.1,.709,3.0,7.4,10.4,1.3,1.4,4.7,1.0,2.0,14.2,,7.93
182,2012,NBA,1,2,CHA,Michael Kidd-Gilchrist\kiddgmi01,18.280,F,us,University of Kentucky,2013,2019,418,25.5,8.8,5.6,1.2,0.7,0.7,.477,.483,.256,.714,21.1,.095,Career,Kentucky,,40,39,31.1,4.0,8.2,.491,3.7,6.9,.535,0.3,1.3,.255,3.6,4.8,.745,2.6,4.9,7.4,1.9,1.0,0.9,2.2,2.4,11.9,,7.93
183,2012,NBA,1,3,WAS,Bradley Beal\bealbr01,19.005,G,us,University of Florida,2013,2019,484,34.5,19.9,4.0,3.7,1.1,0.4,.452,.488,.385,.798,36.3,.104,Career,Florida,,37,37,34.2,4.7,10.6,.445,3.0,5.6,.541,1.7,5.0,.339,3.6,4.7,.769,1.4,5.4,6.7,2.2,1.4,0.8,2.1,2.1,14.8,,7.33
184,2012,NBA,1,4,CLE,Dion Waiters\waitedi01,20.206,G,us,Syracuse University,2013,2019,404,28.5,13.2,2.7,2.8,1.0,0.3,.412,.444,.345,.694,8.6,.036,Career,Syracuse,,71,0,20.4,3.5,7.7,.453,2.5,4.9,.513,1.0,2.8,.348,1.8,2.3,.753,0.4,1.5,1.9,2.0,1.5,0.2,1.1,1.6,9.7,,8.40
185,2012,NBA,1,5,SAC,Thomas Robinson\robinth01,21.109,F,us,University of Kansas,2013,2017,313,13.4,4.9,4.8,0.6,0.5,0.4,.470,.472,.000,.505,4.6,.053,Career,Kansas,,105,42,18.7,3.8,7.2,.525,3.7,7.0,.525,0.1,0.1,.500,2.2,3.6,.606,2.1,5.2,7.3,1.0,0.6,0.7,1.6,2.1,9.8,,8.60
186,2012,NBA,1,6,POR,Damian Lillard\lillada01,21.354,G,us,Weber State University,2013,2019,545,36.3,23.5,4.2,6.3,1.0,0.3,.434,.480,.369,.888,69.8,.169,Career,Weber State,,104,98,32.3,5.6,12.6,.446,3.3,6.5,.497,2.4,6.1,.390,5.0,5.8,.867,0.4,3.9,4.3,3.5,1.2,0.2,2.4,2.1,18.6,,-2.21
187,2012,NBA,1,7,GSW,Harrison Barnes\barneha02,20.034,F,us,University of North Carolina,2013,2019,535,30.8,13.6,4.9,1.5,0.7,0.2,.446,.475,.373,.796,29.5,.086,Career,UNC,,75,73,29.3,5.8,13.6,.430,4.3,9.1,.469,1.5,4.4,.349,3.1,4.3,.734,2.0,3.5,5.5,1.3,0.9,0.4,1.9,1.9,16.3,,8.61
188,2012,NBA,1,8,TOR,Terrence Ross\rosste01,21.149,F-G,us,University of Washington,2013,2019,488,24.3,10.4,2.8,1.1,0.8,0.3,.421,.475,.371,.813,18.2,.074,Career,Washington,,69,39,24.4,4.6,10.1,.453,2.9,5.5,.528,1.7,4.6,.364,1.4,1.8,.764,1.1,3.5,4.7,1.2,0.9,0.7,1.4,2.4,12.3,,6.51
189,2012,NBA,1,9,DET,Andre Drummond\drumman01,18.327,C,us,University of Connecticut,2013,2019,537,30.8,14.1,13.7,1.2,1.3,1.5,.542,.547,.147,.447,55.6,.161,Career,UConn,,34,30,28.4,4.6,8.6,.538,4.6,8.5,.541,0.0,0.1,.000,0.8,2.6,.295,3.4,4.2,7.6,0.4,0.8,2.7,1.5,2.2,10.0,,8.07
190,2012,NBA,1,10,NOH,Austin Rivers\riverau01,19.336,G,us,Duke University,2013,2019,479,24.6,9.2,2.0,2.4,0.7,0.2,.417,.459,.347,.638,8.8,.036,Career,Duke,,34,33,33.2,5.1,11.8,.433,3.4,7.1,.477,1.7,4.7,.365,3.6,5.4,.658,0.6,2.8,3.4,2.1,1.0,0.0,2.3,2.2,15.5,,8.40
191,2012,NBA,1,11,POR,Meyers Leonard\leoname01,20.127,C-F,us,University of Illinois at Urbana-Champaign,2013,2019,391,15.5,5.5,3.7,0.9,0.2,0.3,.478,.541,.385,.826,13.3,.106,Career,Illinois,,65,30,19.8,3.0,5.4,.567,3.0,5.2,.585,0.0,0.2,.083,1.6,2.2,.729,1.3,3.4,4.7,0.7,0.3,1.1,1.4,2.2,7.7,,9.55
192,2012,NBA,1,12,HOU,Jeremy Lamb\lambje01,20.034,G-F,us,University of Connecticut,2013,2019,430,20.4,10.1,3.6,1.5,0.7,0.3,.442,.498,.338,.853,19.9,.109,Career,UConn,,75,74,32.1,5.3,11.0,.482,3.8,6.6,.573,1.6,4.5,.348,1.9,2.4,.806,1.1,3.6,4.7,1.7,1.0,0.6,1.6,1.6,14.1,,9.25
193,2012,NBA,1,13,PHO,Kendall Marshall\marshke01,20.319,G,us,University of North Carolina,2013,2016,160,19.3,5.0,1.6,4.9,0.7,0.1,.399,.422,.370,.611,1.0,.015,Career,UNC,,73,55,28.8,2.5,5.6,.446,1.8,3.8,.484,0.7,1.8,.366,1.5,2.2,.693,0.2,2.2,2.3,8.0,1.1,0.1,2.6,1.5,7.2,,8.61
194,2012,NBA,1,14,MIL,John Henson\hensojo01,21.188,C-F,us,University of North Carolina,2013,2019,405,20.1,7.8,5.4,1.1,0.5,1.5,.539,.544,.273,.572,19.3,.114,Career,UNC,,109,82,23.8,4.4,8.8,.497,4.3,8.5,.505,0.0,0.2,.208,1.6,3.2,.484,2.5,5.7,8.1,1.0,0.6,2.5,1.5,1.5,10.3,,9.01
195,2012,NBA,1,15,PHI,Maurice Harkless\harklma01,19.053,F-G,us,St. John's University,2013,2019,471,23.0,7.3,3.7,0.9,1.0,0.7,.474,.541,.323,.611,18.7,.083,Career,St. John's (NY),,32,32,36.1,6.0,13.3,.452,5.5,10.9,.506,0.5,2.5,.215,2.9,4.3,.676,2.8,5.9,8.6,1.5,1.6,1.4,2.5,2.3,15.5,,6.98
196,2012,NBA,1,16,HOU,Royce White\whitero03,21.085,F,us,Iowa State University,2014,2014,3,3.0,0.0,0.0,0.0,0.0,0.0,.000,.000,,,0.0,-0.121,Career,Iowa State,,34,33,31.5,5.1,9.6,.534,5.0,9.3,.541,0.1,0.4,.333,3.0,6.0,.498,2.5,6.8,9.3,5.0,1.2,0.9,3.8,2.6,13.4,,7.32
197,2012,NBA,1,17,DAL,Tyler Zeller\zellety01,22.168,F-C,us,University of North Carolina,2013,2019,408,17.6,6.9,4.4,0.9,0.3,0.6,.508,.512,.286,.764,16.8,.112,Career,UNC,,117,75,23.0,4.7,8.6,.543,4.7,8.6,.544,0.0,0.0,.000,3.5,4.5,.775,2.7,4.0,6.7,0.6,0.7,1.1,1.4,2.3,12.8,,8.85
198,2012,NBA,1,18,HOU,Terrence Jones\joneste01,20.176,F,us,University of Kentucky,2013,2019,234,23.8,10.4,5.7,1.0,0.6,1.2,.501,.539,.297,.621,14.7,.127,Career,Kentucky,,76,69,30.4,5.0,10.8,.467,4.5,9.1,.493,0.6,1.7,.328,3.4,5.3,.638,2.5,5.5,8.0,1.5,1.2,1.8,1.8,2.4,14.0,,8.42
199,2012,NBA,1,19,ORL,Andrew Nicholson\nichoan01,22.208,F,ca,St. Bonaventure University,2013,2017,285,14.3,6.0,3.0,0.4,0.3,0.3,.467,.498,.321,.773,3.8,.045,Career,St. Bonaventure,,123,118,29.9,6.6,11.4,.575,6.3,10.8,.586,0.2,0.6,.377,3.7,5.1,.720,2.2,5.0,7.2,0.7,0.5,2.0,2.4,3.0,17.1,,1.35
200,2012,NBA,1,20,DEN,Evan Fournier\fournev01,19.247,G-F,fr,,2013,2019,453,27.9,13.4,2.8,2.5,0.8,0.1,.444,.496,.371,.806,19.0,.072,NA
201,2012,NBA,1,21,BOS,Jared Sullinger\sullija01,20.121,F,us,Ohio State University,2013,2017,269,24.3,10.8,7.5,1.8,0.7,0.6,.436,.476,.272,.723,15.3,.113,Career,Ohio State,,74,72,31.0,6.1,11.5,.530,5.8,10.8,.541,0.3,0.7,.365,4.9,6.7,.733,3.3,6.4,9.7,1.2,1.1,0.8,1.8,2.7,17.3,,8.73
202,2012,NBA,1,22,BOS,Fab Melo\melofa01,22.014,C,br,Syracuse University,2013,2013,6,6.0,1.2,0.5,0.0,0.3,0.3,.500,.500,,.250,0.0,.021,Career,Syracuse,,63,54,17.3,2.1,3.6,.576,2.1,3.6,.576,0.0,0.0,,0.7,1.3,.553,1.6,2.2,3.8,0.5,0.4,1.8,1.1,2.3,4.9,,8.40
203,2012,NBA,1,23,ATL,John Jenkins\jenkijo01,21.120,G,us,Vanderbilt University,2013,2019,166,12.5,4.9,1.4,0.8,0.2,0.1,.437,.501,.358,.848,2.6,.061,Career,Vanderbilt,,98,74,30.6,5.3,11.2,.468,2.1,4.1,.521,3.1,7.1,.438,3.3,3.8,.856,0.4,2.3,2.7,1.1,0.7,0.3,1.3,1.2,16.9,,7.59
204,2012,NBA,1,24,CLE,Jared Cunningham\cunnija01,21.043,G,us,Oregon State University,2013,2016,84,7.2,2.3,0.7,0.5,0.3,0.0,.347,.369,.306,.674,0.2,.017,Career,Oregon State,,98,83,27.9,3.9,8.5,.455,3.0,6.0,.501,0.9,2.5,.344,4.4,5.8,.754,0.9,2.1,3.0,2.0,2.2,0.2,2.6,2.5,13.0,,4.73
205,2012,NBA,1,25,MEM,Tony Wroten\wroteto01,19.081,G,us,University of Washington,2013,2016,145,21.2,11.1,2.5,3.0,0.9,0.2,.413,.477,.231,.647,-1.3,-0.021,Career,Washington,,35,27,30.3,5.7,12.8,.443,5.4,11.2,.483,0.3,1.6,.161,4.4,7.5,.583,2.3,2.7,5.0,3.7,1.9,0.4,3.8,2.7,16.0,,5.27
206,2012,NBA,1,26,IND,Miles Plumlee\plumlmi01,23.306,C-F,us,Duke University,2013,2019,346,16.4,4.9,4.5,0.5,0.4,0.7,.542,.542,,.543,10.6,.090,Career,Duke,,135,58,15.8,1.9,3.5,.557,1.9,3.5,.557,0.0,0.0,1.000,0.9,1.5,.625,1.8,3.0,4.8,0.3,0.5,0.6,1.0,2.3,4.8,,8.75
207,2012,NBA,1,27,MIA,Arnett Moultrie\moultar01,21.228,F,us,Mississippi State University,2013,2014,59,12.4,3.6,3.1,0.2,0.4,0.2,.547,.547,,.667,1.7,.113,Career,Overall,,100,97,30.2,4.4,8.6,.511,4.1,7.7,.539,0.3,1.0,.289,2.3,3.4,.676,3.0,5.4,8.4,1.0,1.0,0.9,2.1,2.4,11.4,,3.34
208,2012,NBA,1,28,OKC,Perry Jones\jonespe01,20.283,F,us,Baylor University,2013,2015,143,11.7,3.4,1.8,0.4,0.3,0.2,.420,.466,.293,.660,1.7,.048,Career,Baylor,,63,62,32.2,5.5,10.5,.522,5.3,9.8,.539,0.2,0.7,.279,2.6,3.8,.678,2.7,4.7,7.4,1.2,0.7,0.7,2.0,2.3,13.7,,6.41
209,2012,NBA,1,29,CHI,Marquis Teague\teaguma01,19.125,G,us,University of Kentucky,2013,2018,91,10.0,2.4,1.0,1.5,0.3,0.1,.343,.369,.222,.661,-0.9,-0.045,Career,Kentucky,,40,40,32.6,3.6,8.8,.412,3.0,6.8,.438,0.7,2.0,.325,2.1,3.0,.714,0.4,2.1,2.5,4.8,0.9,0.3,2.7,2.3,10.0,,7.93
210,2012,NBA,1,30,GSW,Festus Ezeli\ezelife01,22.256,C,ng,Vanderbilt University,2013,2016,170,14.1,4.2,4.3,0.4,0.3,1.0,.513,.513,,.557,5.9,.119,Career,Vanderbilt,,121,67,17.9,2.7,4.9,.562,2.7,4.9,.562,0.0,0.0,,2.3,3.9,.584,1.8,2.7,4.5,0.1,0.3,1.7,1.6,2.6,7.7,,6.64
211,2011,NBA,1,1,CLE,Kyrie Irving\irvinky01,19.096,G,au,Duke University,2012,2019,505,33.8,22.2,3.6,5.7,1.3,0.3,.465,.499,.389,.875,58.1,.163,Career,Duke,,11,8,27.5,5.0,9.5,.529,3.4,5.9,.569,1.6,3.5,.462,5.8,6.5,.901,0.5,2.8,3.4,4.3,1.5,0.5,2.5,2.1,17.5,,8.31
212,2011,NBA,1,2,MIN,Derrick Williams\willide02,20.034,F,us,University of Arizona,2012,2018,428,20.7,8.9,4.0,0.7,0.5,0.3,.434,.484,.300,.710,14.1,.076,Career,Arizona,,69,68,29.2,5.6,9.6,.586,5.0,8.3,.598,0.7,1.3,.511,5.9,8.2,.719,2.5,5.2,7.7,0.9,0.8,0.7,2.3,2.7,17.8,,8.04
213,2011,NBA,1,3,UTA,Enes Kanter\kanteen01,19.038,C,ch,,2012,2019,579,22.1,11.9,7.6,0.8,0.4,0.4,.540,.547,.291,.781,39.1,.146,NA
214,2011,NBA,1,4,CLE,Tristan Thompson\thomptr01,20.107,F-C,ca,University of Texas at Austin,2012,2019,561,27.9,9.2,8.6,0.9,0.5,0.7,.519,.520,.000,.610,40.0,.123,Career,North Texas,,128,99,25.5,3.6,8.2,.439,2.2,4.6,.472,1.4,3.6,.396,4.1,5.0,.816,0.6,2.1,2.8,1.3,0.6,0.1,1.7,1.8,12.7,,-3.82
215,2011,NBA,1,5,TOR,Jonas Valanciunas\valanjo01,19.052,C,lt,,2013,2019,489,25.2,12.1,8.5,0.8,0.4,1.0,.558,.565,.357,.786,45.3,.177,NA
216,2011,NBA,1,6,WAS,Jan Vesely\veselja01,21.065,F,cz,,2012,2014,162,15.2,3.6,3.5,0.6,0.7,0.5,.521,.523,.000,.408,4.0,.078,NA
217,2011,NBA,1,7,SAC,Bismack Biyombo\biyombi01,18.303,C-F,cd,,2012,2019,578,20.3,4.9,6.3,0.5,0.3,1.4,.518,.518,.000,.571,22.8,.093,NA
218,2011,NBA,1,8,DET,Brandon Knight\knighbr03,19.208,G,us,University of Kentucky,2012,2019,417,30.1,14.5,3.2,4.1,0.9,0.2,.414,.446,.354,.812,11.7,.045,Career,Kentucky,,38,38,35.9,5.7,13.5,.423,3.4,7.4,.461,2.3,6.1,.377,3.6,4.5,.795,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2,17.3,,8.91
219,2011,NBA,1,9,CHA,Kemba Walker\walkeke02,21.051,G,us,University of Connecticut,2012,2019,600,34.0,19.8,3.8,5.5,1.3,0.4,.417,.450,.357,.834,47.5,.112,Career,UConn,,111,77,32.9,5.2,12.2,.428,4.1,8.7,.469,1.1,3.5,.326,4.5,5.8,.783,1.0,3.4,4.4,4.1,1.7,0.3,2.3,1.5,16.1,,9.39
220,2011,NBA,1,10,MIL,Jimmer Fredette\fredeji01,22.123,G,us,Brigham Young University,2012,2019,238,13.3,6.0,1.0,1.4,0.4,0.0,.410,.432,.377,.879,2.3,.034,Career,BYU,,139,102,29.6,6.0,13.3,.455,3.9,7.8,.497,2.1,5.4,.394,4.5,5.1,.882,0.5,2.1,2.6,3.7,1.2,0.1,2.5,1.2,18.7,,3.56
